Economy,Economy Code,Gallup World Poll identifier,Weight,Respondent is female,Respondent age,Respondent education level,Within-economy household income quintile,Has an account,Has an account at a financial institution,Has a mobile money account,Has a debit card,If has debit card: card in own name,If has debit card: used card in past 12 months,Has a credit card,If has credit card: used card in past 12 months,If does not have account: b/c too far away,If does not have account: b/c too expensive,If does not have account: b/c lack documentation,If does not have account: b/c lack trust,If does not have account: b/c religious reasons,If does not have account: b/c lack of money,If does not have account: b/c family member already has one,If does not have account: b/c cannot get one,If does not have account: b/c no need for financial services,If has account: any deposit into account in past 12 months,If has any deposit into account: number of monthly deposits,If has account: any withdrawal from account in past 12 months,If has any withdrawal from account: number of monthly withdrawals,If has account: most frequent mode of cash withdrawal,If has account: made a transaction using a mobile phone,Made payments online using the Internet,Saved in past 12 months: for farm/business purposes,Saved in past 12 months: for old age,Saved in past 12 months: for education or school fees,Saved in past 12 months: using an account at a financial institution,Saved in past 12 months: using an informal savings club,"Has loan from a financial institution for house, apartment, or land",Borrowed in past 12 months: from a financial institution,Borrowed in past 12 months: from a store (store credit),Borrowed in past 12 months: from family or friends,Borrowed in past 12 months: from another private lender,Borrowed in past 12 months: for education or school fees,Borrowed in past 12 months: for medical purposes,Borrowed in past 12 months: for farm/business purposes,Possibility of coming up with emergency funds,If able to come up with emergency funds: main source,Sent domestic remittances in past 12 months,If sent domestic remittances: in cash,If sent domestic remittances: through a financial institution,If sent domestic remittances: through a mobile phone,If sent domestic remittances: through an MTO,Received domestic remittances in past 12 months,If received domestic remittances: in cash,If received domestic remittances: through a financial institution,If received domestic remittances: through a mobile phone,If received domestic remittances: through an MTO,Paid utility bills in past 12 months,If paid utility bills: in cash,If paid utility bills: using an account,If paid utility bills: through a mobile phone,Paid school fees in past 12 months,If paid school fees: in cash,If paid school fees: using an account,If paid school fees: through a mobile phone,Received wage payments in past 12 months,If received wage payments: work in public sector,If received wage payments: in cash,If received wage payments: into an account or to a card,If received wage payments: through a mobile phone,If received cashless wage payments: account use,If received cashless wage payments: account type,Received government transfers in past 12 months,If received government transfers: in cash,If received government transfers: into an account or to a card,If received government transfers: through a mobile phone,If received cashless government transfers: account use,If received cashless government transfers: account type,Received agricultural payments in past 12 months,If received agricultural payments: in cash,If received agricultural payments: into an account,If received agricultural payments: through a mobile phone,Saved in the past year,Borrowed in the past year
Tanzania,TZA,164507926,0.843213171,2 female,26,secondary,3 middle 20%,yes,no,yes,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,3 not very possible,"2 family, relatives, or friends",no,,,,,yes,yes,no,yes,no,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,no,no
Tanzania,TZA,206171582,0.427405546,1 male,39,secondary,5 richest 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,yes,no,yes,no,yes,yes,no,yes,no,no,no,no,no,no,yes,1 very possible,1 savings,yes,yes,no,yes,no,no,,,,,yes,yes,no,yes,no,,,,yes,yes,no,yes,no,1 all of the money right away,"3 this was your first account, and it was opened so you could receive payments from an employer.",no,,,,,,no,,,,yes,yes
Tanzania,TZA,182217197,0.427405546,1 male,35,secondary,5 richest 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,1 very possible,1 savings,yes,yes,no,yes,no,no,,,,,yes,yes,no,yes,no,,,,yes,yes,no,yes,no,1 all of the money right away,1 you had this account before you began receiving payments from an employer.,no,,,,,,no,,,,yes,no
Tanzania,TZA,166382224,0.397755664,2 female,30,secondary,5 richest 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,yes,no,yes,no,no,yes,yes,yes,yes,no,no,no,no,no,yes,1 very possible,1 savings,yes,no,no,yes,no,no,,,,,yes,yes,no,yes,no,,,,no,,,,,,,no,,,,,,no,,,,yes,yes
Tanzania,TZA,116134350,1.418561441,2 female,23,secondary,3 middle 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,2 three or more times per month,yes,2 three or more times per month,1 you get it at an atm,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,1 very possible,3 money from working or a loan from an employer,yes,yes,no,yes,yes,no,,,,,yes,yes,no,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,2 over time as needed,"3 this was your first account, and it was opened so you could receive payments from an employer.",no,,,,,,no,,,,yes,no
Tanzania,TZA,115626225,0.421606586,2 female,25,secondary,5 richest 20%,yes,no,yes,no,,,no,,no,no,no,no,no,no,no,no,yes,,,,,,,no,yes,no,yes,no,yes,no,no,no,no,no,no,no,no,1 very possible,1 savings,yes,no,no,yes,no,yes,no,no,yes,no,no,,,,no,,,,no,,,,,,,no,,,,,,yes,no,no,yes,yes,no
Tanzania,TZA,199136737,2.949921533,2 female,25,completed primary or less,3 middle 20%,no,no,no,no,,,no,,no,no,no,yes,no,no,yes,no,no,,,,,,,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,3 not very possible,"2 family, relatives, or friends",no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,yes,yes
Tanzania,TZA,137534533,0.567424576,2 female,21,secondary,3 middle 20%,yes,no,yes,no,,,no,,no,no,no,no,no,no,no,no,no,,,,,,,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,2 somewhat possible,"2 family, relatives, or friends",no,,,,,yes,no,no,yes,yes,yes,yes,no,no,no,,,,no,,,,,,,no,,,,,,no,,,,yes,no
Tanzania,TZA,120004364,0.403845088,2 female,36,secondary,3 middle 20%,no,no,no,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,4 not at all possible,,yes,no,no,yes,yes,yes,no,no,yes,yes,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,no,no
Tanzania,TZA,112742776,0.598271458,2 female,36,completed primary or less,2 second 20%,no,no,no,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,4 not at all possible,,no,,,,,no,,,,,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,no,,,,no,no
Tanzania,TZA,118916447,0.446203256,1 male,28,secondary,3 middle 20%,yes,no,yes,no,,,no,,no,no,no,yes,no,no,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,4 not at all possible,,yes,yes,no,yes,yes,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,no,no
Tanzania,TZA,169016137,0.506308875,2 female,60,completed primary or less,5 richest 20%,no,no,no,no,,,no,,no,no,yes,yes,no,yes,yes,no,no,,,,,,,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,4 not at all possible,,no,,,,,yes,yes,no,no,no,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,no,yes
Tanzania,TZA,138611576,0.661022459,1 male,31,completed primary or less,3 middle 20%,yes,no,yes,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,yes,1 very possible,1 savings,yes,yes,no,yes,no,yes,yes,no,yes,no,yes,yes,no,no,yes,yes,no,no,no,,,,,,,no,,,,,,no,,,,yes,yes
Tanzania,TZA,137505528,0.661022459,1 male,32,completed primary or less,5 richest 20%,yes,no,yes,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,1 very possible,6 some other source,yes,yes,no,yes,no,no,,,,,yes,yes,no,no,no,,,,no,,,,,,,no,,,,,,no,,,,yes,no
Tanzania,TZA,194907684,0.941882283,2 female,38,completed primary or less,5 richest 20%,yes,no,yes,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,4 not at all possible,,yes,no,no,yes,no,yes,no,no,yes,no,yes,yes,no,no,no,,,,no,,,,,,,no,,,,,,no,,,,no,no
Tanzania,TZA,210455751,0.936876024,2 female,26,completed primary or less,4 fourth 20%,yes,no,yes,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,4 not at all possible,,yes,yes,no,yes,no,yes,no,no,yes,no,yes,yes,no,no,yes,no,no,yes,no,,,,,,,no,,,,,,no,,,,yes,yes
Tanzania,TZA,182569541,0.397755664,1 male,58,secondary,5 richest 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,no,,no,,1 you get it at an atm,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,2 somewhat possible,1 savings,no,,,,,yes,no,no,yes,no,yes,yes,no,no,yes,yes,no,no,no,,,,,,,no,,,,,,no,,,,yes,yes
Tanzania,TZA,191316857,1.068513866,1 male,35,secondary,3 middle 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,yes,1 one or two times per month,no,,1 you get it at an atm,no,no,yes,no,yes,yes,no,no,no,no,yes,no,no,yes,no,1 very possible,1 savings,no,,,,,no,,,,,yes,yes,yes,no,yes,yes,no,no,no,,,,,,,no,,,,,,no,,,,yes,yes
Tanzania,TZA,129279574,0.397755664,1 male,72,secondary,5 richest 20%,yes,yes,yes,no,,,no,,,,,,,,,,,yes,2 three or more times per month,yes,2 three or more times per month,1 you get it at an atm,yes,yes,yes,no,yes,yes,no,yes,yes,yes,yes,no,yes,no,yes,1 very possible,6 some other source,yes,yes,no,yes,no,yes,no,yes,no,no,yes,yes,no,no,yes,no,yes,no,yes,yes,no,yes,no,2 over time as needed,1 you had this account before you began receiving payments from an employer.,yes,no,yes,no,2 over time as needed,1 you had this account before you began receiving payments from the government.,no,,,,yes,yes
Tanzania,TZA,200250407,0.624584016,2 female,28,completed primary or less,4 fourth 20%,yes,no,yes,no,,,no,,no,no,no,no,no,yes,yes,no,no,,,,,,,no,yes,no,yes,yes,no,yes,yes,no,no,no,no,no,yes,1 very possible,6 some other source,no,,,,,yes,no,no,yes,no,yes,yes,no,no,no,,,,no,,,,,,,no,,,,,,no,,,,yes,yes
Tanzania,TZA,197216297,3.357109251,1 male,25,completed primary or less,5 richest 20%,yes,yes,no,no,,,no,,yes,no,no,no,no,no,no,no,yes,,,,,,,no,no,no,no,(dk),(dk),no,no,no,no,no,yes,no,yes,3 not very possible,1 savings,yes,no,no,yes,yes,yes,yes,no,yes,yes,no,,,,yes,yes,no,yes,yes,no,yes,no,no,,,yes,no,yes,no,2 over time as needed,4 (dk),no,,,,no,yes
Tanzania,TZA,116094222,0.567424576,2 female,22,secondary,5 richest 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,1 one or two times per month,yes,3 money is not taken out in a typical month,1 you get it at an atm,no,no,yes,yes,yes,yes,no,no,no,no,yes,no,yes,no,yes,2 somewhat possible,3 money from working or a loan from an employer,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1 all of the money right away,1 you had this account before you began receiving payments from an employer.,yes,yes,yes,yes,2 over time as needed,1 you had this account before you began receiving payments from the government.,yes,yes,yes,yes,yes,yes
Tanzania,TZA,201528096,0.632409878,2 female,27,secondary,4 fourth 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,3 money is not deposited in a typical month,yes,3 money is not taken out in a typical month,1 you get it at an atm,no,yes,no,no,no,yes,no,no,no,no,yes,no,no,no,no,3 not very possible,1 savings,yes,yes,no,no,no,yes,yes,no,yes,no,no,,,,no,,,,yes,yes,yes,yes,yes,2 over time as needed,"2 you had an account before, but this account was opened so you could receive payments from an employer.",yes,yes,yes,yes,2 over time as needed,"2 you had an account before, but this account was opened so you could receive payments from the government.",yes,yes,no,yes,yes,yes
Tanzania,TZA,204121398,0.843213171,2 female,31,secondary,5 richest 20%,yes,no,yes,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,(dk),no,(dk),no,no,no,no,yes,no,no,no,no,3 not very possible,1 savings,yes,no,no,yes,no,yes,yes,no,yes,no,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,yes,no,yes
Tanzania,TZA,117291687,0.397755664,1 male,26,secondary,5 richest 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,no,,no,,1 you get it at an atm,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,1 very possible,3 money from working or a loan from an employer,yes,yes,no,yes,no,yes,no,no,yes,no,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,yes,yes
Tanzania,TZA,179806120,0.421606586,2 female,26,secondary,5 richest 20%,yes,no,yes,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,yes,yes,no,no,no,no,yes,no,no,yes,no,no,no,no,3 not very possible,1 savings,no,,,,,yes,yes,no,yes,no,no,,,,yes,yes,no,yes,no,,,,,,,no,,,,,,no,,,,yes,yes
Tanzania,TZA,186119855,0.622074838,2 female,47,secondary,5 richest 20%,yes,no,yes,no,,,no,,no,no,no,yes,no,yes,no,no,no,,,,,,,(dk),yes,yes,yes,no,no,no,no,no,yes,no,no,no,no,2 somewhat possible,1 savings,(dk),,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,yes,yes
Tanzania,TZA,185426617,0.397755664,1 male,26,secondary,5 richest 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,3 money is not deposited in a typical month,yes,3 money is not taken out in a typical month,1 you get it at an atm,yes,yes,yes,no,no,yes,no,no,no,no,yes,no,no,no,no,1 very possible,3 money from working or a loan from an employer,yes,no,no,no,no,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,yes,yes,yes,yes
Tanzania,TZA,178872763,0.446203256,1 male,28,secondary,5 richest 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,no,no,no,no,yes,yes,no,no,no,no,yes,no,yes,no,no,1 very possible,3 money from working or a loan from an employer,yes,yes,no,yes,no,yes,yes,no,yes,no,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,yes,no,2 over time as needed,1 you had this account before you began receiving payments from an employer.,no,,,,,,no,,,,yes,yes
Tanzania,TZA,141287481,0.397755664,1 male,35,secondary,5 richest 20%,yes,yes,no,yes,yes,no,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,1 very possible,3 money from working or a loan from an employer,yes,yes,yes,yes,no,yes,no,yes,yes,no,no,,,,no,,,,yes,yes,no,yes,no,2 over time as needed,"2 you had an account before, but this account was opened so you could receive payments from an employer.",no,,,,,,no,,,,yes,no
Tanzania,TZA,163135667,1.196542916,2 female,41,completed primary or less,5 richest 20%,yes,yes,yes,yes,no,no,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,1 very possible,1 savings,yes,no,no,yes,no,yes,no,no,yes,no,yes,yes,no,yes,yes,yes,no,no,no,,,,,,,no,,,,,,yes,no,no,yes,yes,no
Tanzania,TZA,118441408,0.421606586,2 female,25,secondary,5 richest 20%,yes,no,yes,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,2 somewhat possible,"2 family, relatives, or friends",no,,,,,yes,yes,no,yes,no,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,no,yes
Tanzania,TZA,114288686,1.201056636,1 male,23,secondary,5 richest 20%,yes,no,yes,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,1 very possible,"2 family, relatives, or friends",no,,,,,yes,yes,no,yes,no,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,no,no
Tanzania,TZA,153925015,0.624584016,2 female,29,completed primary or less,5 richest 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,1 very possible,6 some other source,yes,no,yes,yes,no,yes,no,no,yes,no,yes,yes,no,yes,no,,,,no,,,,,,,no,,,,,,no,,,,yes,no
Tanzania,TZA,200502663,0.397755664,1 male,32,completed primary or less,5 richest 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,1 very possible,6 some other source,yes,no,no,yes,no,yes,yes,yes,yes,no,yes,yes,no,yes,no,,,,no,,,,,,,no,,,,,,yes,yes,no,yes,yes,no
Tanzania,TZA,173152908,0.397755664,2 female,25,completed primary or less,5 richest 20%,yes,no,yes,no,,,no,,no,yes,no,no,no,yes,no,no,yes,,,,,,,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,1 very possible,"2 family, relatives, or friends",no,,,,,yes,no,no,yes,no,yes,yes,no,yes,no,,,,yes,no,yes,no,yes,2 over time as needed,1 you had this account before you began receiving payments from an employer.,no,,,,,,no,,,,yes,yes
Tanzania,TZA,195722454,0.983307178,2 female,32,completed primary or less,2 second 20%,no,no,no,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,4 not at all possible,,no,,,,,no,,,,,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,no,,,,no,yes
Tanzania,TZA,151899833,0.426914476,2 female,15,secondary,5 richest 20%,no,no,no,(dk),,,(dk),,no,no,no,no,no,no,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,(dk),(dk),no,no,no,4 not at all possible,,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,no,no
Tanzania,TZA,201007240,0.397755664,1 male,33,completed tertiary or more,5 richest 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,2 three or more times per month,yes,2 three or more times per month,1 you get it at an atm,yes,no,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,1 very possible,1 savings,yes,yes,no,yes,no,yes,yes,no,yes,no,no,,,,no,,,,yes,yes,no,yes,no,2 over time as needed,"3 this was your first account, and it was opened so you could receive payments from an employer.",no,,,,,,yes,yes,no,yes,yes,no
Tanzania,TZA,194913208,0.426914476,2 female,21,completed primary or less,4 fourth 20%,yes,no,yes,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,2 somewhat possible,3 money from working or a loan from an employer,no,,,,,no,,,,,yes,yes,no,no,no,,,,no,,,,,,,no,,,,,,yes,no,no,yes,no,no
Tanzania,TZA,142157851,0.936876024,2 female,25,completed primary or less,2 second 20%,yes,yes,no,no,,,no,,,,,,,,,,,no,,no,,6 (dk),no,no,no,no,no,no,yes,no,no,no,yes,no,yes,yes,no,1 very possible,3 money from working or a loan from an employer,no,,,,,no,,,,,no,,,,yes,no,no,yes,no,,,,,,,no,,,,,,no,,,,yes,yes
Tanzania,TZA,120233978,0.624584016,2 female,33,completed primary or less,3 middle 20%,yes,no,yes,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,yes,no,no,no,yes,yes,no,yes,yes,4 not at all possible,,yes,yes,no,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,no,,,,no,,,,,,,no,,,,,,no,,,,yes,yes
Tanzania,TZA,130885629,0.598271458,2 female,37,completed primary or less,2 second 20%,yes,no,yes,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,4 not at all possible,,yes,yes,no,yes,no,no,,,,,yes,yes,no,no,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,no,no
Tanzania,TZA,204432401,0.397755664,2 female,35,completed primary or less,3 middle 20%,no,no,no,no,,,no,,yes,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,4 not at all possible,,no,,,,,no,,,,,yes,yes,no,no,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,no,yes
Tanzania,TZA,180705571,0.731497301,1 male,54,completed primary or less,4 fourth 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,1 very possible,1 savings,no,,,,,no,,,,,no,,,,no,,,,yes,no,no,yes,no,2 over time as needed,"3 this was your first account, and it was opened so you could receive payments from an employer.",no,,,,,,yes,yes,no,no,yes,no
Tanzania,TZA,119866480,2.176284745,2 female,52,completed primary or less,1 poorest 20%,no,no,no,no,,,no,,yes,yes,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,4 not at all possible,,no,,,,,no,,,,,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,yes,no
Tanzania,TZA,139778988,1.966614355,2 female,30,completed primary or less,2 second 20%,no,no,no,no,,,no,,yes,no,no,no,no,yes,no,yes,no,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,3 not very possible,7 (dk),no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,no,no
Tanzania,TZA,119681707,1.040673651,1 male,33,completed primary or less,1 poorest 20%,yes,no,yes,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,4 not at all possible,,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,no,no
Tanzania,TZA,131762067,0.567424576,2 female,20,secondary,4 fourth 20%,yes,no,yes,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,yes,no,yes,no,yes,no,no,no,yes,no,yes,yes,yes,4 not at all possible,,no,,,,,no,,,,,yes,yes,no,no,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Tanzania,TZA,124740701,0.900792477,1 male,16,completed primary or less,3 middle 20%,no,no,no,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,4 not at all possible,,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,no,no
Tanzania,TZA,118063151,0.531401314,2 female,76,completed primary or less,5 richest 20%,no,no,no,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,yes,no,no,no,yes,no,no,no,yes,2 somewhat possible,"5 (a/an [insert local terminology for private lenders (i.e., loan shark or pawn shop)])",no,,,,,yes,yes,no,no,no,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Tanzania,TZA,190410755,3.977556639,1 male,15,completed primary or less,3 middle 20%,no,no,no,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,(dk),(dk),(dk),(dk),no,4 not at all possible,,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,no,no
Tanzania,TZA,145100260,0.921565303,2 female,50,completed primary or less,2 second 20%,no,no,no,no,,,no,,no,no,no,no,no,yes,no,yes,yes,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,4 not at all possible,,no,,,,,no,,,,,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,no,,,,no,no
Tanzania,TZA,198994652,1.714247561,2 female,70,completed primary or less,1 poorest 20%,no,no,no,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,yes,no,yes,no,yes,no,no,no,no,no,no,no,no,4 not at all possible,,yes,no,no,no,no,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,yes,no
Tanzania,TZA,149258577,0.900792477,1 male,20,secondary,1 poorest 20%,yes,no,yes,no,,,no,,no,no,no,no,yes,yes,no,no,no,,,,,,,no,yes,no,yes,no,no,no,no,no,no,no,yes,yes,yes,1 very possible,6 some other source,yes,no,no,no,no,yes,yes,no,no,no,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Tanzania,TZA,117739821,1.418561441,2 female,17,secondary,2 second 20%,no,no,no,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,4 not at all possible,,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,no,no
Tanzania,TZA,208866174,1.814257343,1 male,60,completed primary or less,1 poorest 20%,no,no,no,no,,,no,,no,no,no,no,no,yes,no,yes,no,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,4 not at all possible,,no,,,,,no,,,,,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,no,,,,no,no
Tanzania,TZA,149320085,1.883764565,2 female,40,completed primary or less,1 poorest 20%,no,no,no,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,4 not at all possible,,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,no,no
Tanzania,TZA,145516392,1.501320795,1 male,21,secondary,3 middle 20%,yes,no,yes,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,4 not at all possible,,no,,,,,yes,no,no,yes,no,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,no,,,,no,no
Tanzania,TZA,120848672,1.966614355,2 female,33,completed primary or less,1 poorest 20%,no,no,no,no,,,no,,yes,no,yes,no,no,yes,no,yes,yes,,,,,,,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,4 not at all possible,,no,,,,,no,,,,,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,no,,,,no,yes
Tanzania,TZA,149322376,1.334468204,1 male,15,completed primary or less,4 fourth 20%,no,no,no,no,,,no,,yes,no,no,no,no,yes,no,no,yes,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,2 somewhat possible,"2 family, relatives, or friends",no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,no,no
Tanzania,TZA,111806867,0.843848124,2 female,55,completed primary or less,3 middle 20%,no,no,no,no,,,no,,yes,yes,no,no,no,yes,no,no,yes,,,,,,,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,1 very possible,6 some other source,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,yes,no
Tanzania,TZA,154656245,0.397755664,1 male,27,completed primary or less,5 richest 20%,no,no,no,no,,,no,,yes,yes,no,no,no,no,no,no,no,,,,,,,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,1 very possible,6 some other source,yes,yes,no,no,no,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,yes,no
Tanzania,TZA,159258472,0.661022459,1 male,31,completed primary or less,4 fourth 20%,yes,no,yes,no,,,no,,yes,no,no,no,no,no,no,no,no,,,,,,,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,1 very possible,"2 family, relatives, or friends",no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,yes,no
